Provider;John Doe (SMHI)
CaseStudy;European Rivers
ForecastSystem;E-HYPE
ForecastType;Bias Correction 1
ModelVariable;Discharge
ScoreType;BSS
ScoreLeadTimeUnit;Month
VerificationPeriod;2000/01/01 2010/12/31
!
LocationID;River_names;Station_names;Latitude;Longitude;Score_Value;LeadTime
9608038;River 5;Station 5;49.256232297048;4.18452813755721;0;2
9608038;River 5;Station 5;49.256232297048;4.18452813755721;0;3
9610498;River 10;Station 10;43.4726319578476;7.17394918901846;0;1
9610498;River 10;Station 10;43.4726319578476;7.17394918901846;0;2
9610498;River 10;Station 10;43.4726319578476;7.17394918901846;0;3
9610498;River 10;Station 10;43.4726319578476;7.17394918901846;0;4
9610498;River 10;Station 10;43.4726319578476;7.17394918901846;0;5
9610498;River 10;Station 10;43.4726319578476;7.17394918901846;0;6
9610849;River 11;Station 11;46.844769588206;4.18897993629798;0;1
9610849;River 11;Station 11;46.844769588206;4.18897993629798;0;2
9610849;River 11;Station 11;46.844769588206;4.18897993629798;0;3
9610849;River 11;Station 11;46.844769588206;4.18897993629798;0;4
9610849;River 11;Station 11;46.844769588206;4.18897993629798;0;5
9610849;River 11;Station 11;46.844769588206;4.18897993629798;0;6
9610890;River 12;Station 12;40.0772121269256;1.93360067671165;0;1
9610890;River 12;Station 12;40.0772121269256;1.93360067671165;0;2
9610890;River 12;Station 12;40.0772121269256;1.93360067671165;0;3
9610890;River 12;Station 12;40.0772121269256;1.93360067671165;0;4
9610890;River 12;Station 12;40.0772121269256;1.93360067671165;0;5
9610890;River 12;Station 12;40.0772121269256;1.93360067671165;0;6
9611010;River 13;Station 13;44.8698571859859;9.3827400682494;0;1
9611010;River 13;Station 13;44.8698571859859;9.3827400682494;0;2
9611010;River 13;Station 13;44.8698571859859;9.3827400682494;0;3
9611010;River 13;Station 13;44.8698571859859;9.3827400682494;0;4
9611010;River 13;Station 13;44.8698571859859;9.3827400682494;0;5
9611010;River 13;Station 13;44.8698571859859;9.3827400682494;0;6
9611227;River 14;Station 14;42.1380662266165;4.29227214306593;0;1
9611227;River 14;Station 14;42.1380662266165;4.29227214306593;0;2
9611227;River 14;Station 14;42.1380662266165;4.29227214306593;0;3
9611227;River 14;Station 14;42.1380662266165;4.29227214306593;0;4
9611227;River 14;Station 14;42.1380662266165;4.29227214306593;0;5
9611227;River 14;Station 14;42.1380662266165;4.29227214306593;0;6
9611262;River 15;Station 15;49.0368960192427;3.4290609927848;0;1
9611262;River 15;Station 15;49.0368960192427;3.4290609927848;0;2
9611262;River 15;Station 15;49.0368960192427;3.4290609927848;0;3
9611262;River 15;Station 15;49.0368960192427;3.4290609927848;0;4
9611262;River 15;Station 15;49.0368960192427;3.4290609927848;0;5
9611262;River 15;Station 15;49.0368960192427;3.4290609927848;0;6
9611577;River 16;Station 16;47.5871039205231;6.1040124646388;0;1
9611577;River 16;Station 16;47.5871039205231;6.1040124646388;0;2
9611577;River 16;Station 16;47.5871039205231;6.1040124646388;0;3
9611577;River 16;Station 16;47.5871039205231;6.1040124646388;0;4
9611577;River 16;Station 16;47.5871039205231;6.1040124646388;0;5
9611577;River 16;Station 16;47.5871039205231;6.1040124646388;0;6
9611702;River 17;Station 17;48.6291400529444;8.52788118179888;0;1
9611702;River 17;Station 17;48.6291400529444;8.52788118179888;0;2
9611702;River 17;Station 17;48.6291400529444;8.52788118179888;0;3
9611702;River 17;Station 17;48.6291400529444;8.52788118179888;0;4
9611702;River 17;Station 17;48.6291400529444;8.52788118179888;0;5
9611702;River 17;Station 17;48.6291400529444;8.52788118179888;0;6
9611779;River 18;Station 18;43.3087061997503;5.92130611883476;0;1
9611779;River 18;Station 18;43.3087061997503;5.92130611883476;0;2
9611779;River 18;Station 18;43.3087061997503;5.92130611883476;0;3
9611779;River 18;Station 18;43.3087061997503;5.92130611883476;0;4
9611779;River 18;Station 18;43.3087061997503;5.92130611883476;0;5
9611779;River 18;Station 18;43.3087061997503;5.92130611883476;0;6
9612006;River 19;Station 19;41.2455612234771;4.03670412255451;0;1
9612006;River 19;Station 19;41.2455612234771;4.03670412255451;0;2
9612006;River 19;Station 19;41.2455612234771;4.03670412255451;0;3
9612006;River 19;Station 19;41.2455612234771;4.03670412255451;0;4
9612006;River 19;Station 19;41.2455612234771;4.03670412255451;0;5
9612006;River 19;Station 19;41.2455612234771;4.03670412255451;0;6
9612039;River 20;Station 20;40.5097484937869;2.97329067485407;0;1
9612039;River 20;Station 20;40.5097484937869;2.97329067485407;0;2
9612039;River 20;Station 20;40.5097484937869;2.97329067485407;0;3
9612039;River 20;Station 20;40.5097484937869;2.97329067485407;0;4
9612039;River 20;Station 20;40.5097484937869;2.97329067485407;0;5
9612039;River 20;Station 20;40.5097484937869;2.97329067485407;0;6
9612397;River 21;Station 21;42.4088159506209;1.21851445408538;0;1
9612397;River 21;Station 21;42.4088159506209;1.21851445408538;0;2
9612397;River 21;Station 21;42.4088159506209;1.21851445408538;0;3
9612397;River 21;Station 21;42.4088159506209;1.21851445408538;0;4
9612397;River 21;Station 21;42.4088159506209;1.21851445408538;0;5
9612397;River 21;Station 21;42.4088159506209;1.21851445408538;0;6
9612437;River 22;Station 22;47.1648663748056;3.92828143434599;0;1
9612437;River 22;Station 22;47.1648663748056;3.92828143434599;0;2
9612437;River 22;Station 22;47.1648663748056;3.92828143434599;0;3
9612437;River 22;Station 22;47.1648663748056;3.92828143434599;0;4
9612437;River 22;Station 22;47.1648663748056;3.92828143434599;0;5
9612437;River 22;Station 22;47.1648663748056;3.92828143434599;0;6
9612438;River 23;Station 23;42.2629784001037;7.49704152811319;0;1
9612438;River 23;Station 23;42.2629784001037;7.49704152811319;0;2
9612438;River 23;Station 23;42.2629784001037;7.49704152811319;0;3
9612438;River 23;Station 23;42.2629784001037;7.49704152811319;0;4
9612438;River 23;Station 23;42.2629784001037;7.49704152811319;0;5
9612438;River 23;Station 23;42.2629784001037;7.49704152811319;0;6
9612580;River 24;Station 24;44.725354576949;9.41978939576074;0;1
9612580;River 24;Station 24;44.725354576949;9.41978939576074;0;2
9612580;River 24;Station 24;44.725354576949;9.41978939576074;0;3
9612580;River 24;Station 24;44.725354576949;9.41978939576074;0;4
9612580;River 24;Station 24;44.725354576949;9.41978939576074;0;5
9612580;River 24;Station 24;44.725354576949;9.41978939576074;0;6
9612674;River 25;Station 25;44.2573257070035;6.39644062612206;0;1
9612674;River 25;Station 25;44.2573257070035;6.39644062612206;0;2
9612674;River 25;Station 25;44.2573257070035;6.39644062612206;0;3
9612674;River 25;Station 25;44.2573257070035;6.39644062612206;0;4
9612674;River 25;Station 25;44.2573257070035;6.39644062612206;0;5
9612674;River 25;Station 25;44.2573257070035;6.39644062612206;0;6
9614542;River 26;Station 26;46.6820796066895;6.60436563659459;0;1
9614542;River 26;Station 26;46.6820796066895;6.60436563659459;0;2
9614542;River 26;Station 26;46.6820796066895;6.60436563659459;0;3
9614542;River 26;Station 26;46.6820796066895;6.60436563659459;0;4
9614542;River 26;Station 26;46.6820796066895;6.60436563659459;0;5
9614542;River 26;Station 26;46.6820796066895;6.60436563659459;0;6
9615086;River 27;Station 27;45.382434213534;9.78685809765011;0;1
9615086;River 27;Station 27;45.382434213534;9.78685809765011;0;2
9615086;River 27;Station 27;45.382434213534;9.78685809765011;0;3
9615086;River 27;Station 27;45.382434213534;9.78685809765011;0;4
9615086;River 27;Station 27;45.382434213534;9.78685809765011;0;5
9615086;River 27;Station 27;45.382434213534;9.78685809765011;0;6
9615188;River 28;Station 28;42.1523345867172;9.977818550542;0;1
9615188;River 28;Station 28;42.1523345867172;9.977818550542;0;2
9615188;River 28;Station 28;42.1523345867172;9.977818550542;0;3
9615188;River 28;Station 28;42.1523345867172;9.977818550542;0;4
9615188;River 28;Station 28;42.1523345867172;9.977818550542;0;5
9615188;River 28;Station 28;42.1523345867172;9.977818550542;0;6
9615528;River 29;Station 29;49.2112475913018;3.98384422063828;0;1
9615528;River 29;Station 29;49.2112475913018;3.98384422063828;0;2
9615528;River 29;Station 29;49.2112475913018;3.98384422063828;0;3
9615528;River 29;Station 29;49.2112475913018;3.98384422063828;0;4
9615528;River 29;Station 29;49.2112475913018;3.98384422063828;0;5
9615528;River 29;Station 29;49.2112475913018;3.98384422063828;0;6
9616055;River 30;Station 30;44.1407303581946;8.87107693823054;0;1
9616055;River 30;Station 30;44.1407303581946;8.87107693823054;0;2
9616055;River 30;Station 30;44.1407303581946;8.87107693823054;0;3
9616055;River 30;Station 30;44.1407303581946;8.87107693823054;0;4
9616055;River 30;Station 30;44.1407303581946;8.87107693823054;0;5
9616055;River 30;Station 30;44.1407303581946;8.87107693823054;0;6
9616191;River 31;Station 31;40.2903829351999;6.41295588109642;0;1
9616191;River 31;Station 31;40.2903829351999;6.41295588109642;0;2
9616191;River 31;Station 31;40.2903829351999;6.41295588109642;0;3
9616191;River 31;Station 31;40.2903829351999;6.41295588109642;0;4
9616191;River 31;Station 31;40.2903829351999;6.41295588109642;0;5
9616191;River 31;Station 31;40.2903829351999;6.41295588109642;0;6
9616251;River 32;Station 32;48.9770093583502;0.462806257419288;0;1
9616251;River 32;Station 32;48.9770093583502;0.462806257419288;0;2
9616251;River 32;Station 32;48.9770093583502;0.462806257419288;0;3
9616251;River 32;Station 32;48.9770093583502;0.462806257419288;0;4
9616251;River 32;Station 32;48.9770093583502;0.462806257419288;0;5
9616251;River 32;Station 32;48.9770093583502;0.462806257419288;0;6
9616258;River 33;Station 33;46.4842452388257;6.30157974548638;0;1
9616258;River 33;Station 33;46.4842452388257;6.30157974548638;0;2
9616258;River 33;Station 33;46.4842452388257;6.30157974548638;0;3
9616258;River 33;Station 33;46.4842452388257;6.30157974548638;0;4
9616258;River 33;Station 33;46.4842452388257;6.30157974548638;0;5
9616258;River 33;Station 33;46.4842452388257;6.30157974548638;0;6
9616483;River 34;Station 34;40.1549357525073;7.59883457096294;0;1
9616483;River 34;Station 34;40.1549357525073;7.59883457096294;0;2
9616483;River 34;Station 34;40.1549357525073;7.59883457096294;0;3
9616483;River 34;Station 34;40.1549357525073;7.59883457096294;0;4
9616483;River 34;Station 34;40.1549357525073;7.59883457096294;0;5
9616483;River 34;Station 34;40.1549357525073;7.59883457096294;0;6
9616493;River 35;Station 35;44.7474903170951;9.83384545892477;0;1
9616493;River 35;Station 35;44.7474903170951;9.83384545892477;0;2
9616493;River 35;Station 35;44.7474903170951;9.83384545892477;0;3
9616493;River 35;Station 35;44.7474903170951;9.83384545892477;0;4
9616493;River 35;Station 35;44.7474903170951;9.83384545892477;0;5
9616493;River 35;Station 35;44.7474903170951;9.83384545892477;0;6
9616601;River 36;Station 36;46.8356145219877;9.36977500794455;0;1
9616601;River 36;Station 36;46.8356145219877;9.36977500794455;0;2
9616601;River 36;Station 36;46.8356145219877;9.36977500794455;0;3
9616601;River 36;Station 36;46.8356145219877;9.36977500794455;0;4
9616601;River 36;Station 36;46.8356145219877;9.36977500794455;0;5
9616601;River 36;Station 36;46.8356145219877;9.36977500794455;0;6
9617635;River 37;Station 37;45.4191254498437;0.537108720745891;0;1
9617635;River 37;Station 37;45.4191254498437;0.537108720745891;0;2
9617635;River 37;Station 37;45.4191254498437;0.537108720745891;0;3
9617635;River 37;Station 37;45.4191254498437;0.537108720745891;0;4
9617635;River 37;Station 37;45.4191254498437;0.537108720745891;0;5
9617635;River 37;Station 37;45.4191254498437;0.537108720745891;0;6
9617976;River 38;Station 38;45.9701793594286;4.24034515395761;0;1
9617976;River 38;Station 38;45.9701793594286;4.24034515395761;0;2
9617976;River 38;Station 38;45.9701793594286;4.24034515395761;0;3
9617976;River 38;Station 38;45.9701793594286;4.24034515395761;0;4
9617976;River 38;Station 38;45.9701793594286;4.24034515395761;0;5
9617976;River 38;Station 38;45.9701793594286;4.24034515395761;0;6
9618406;River 39;Station 39;46.3915058528073;4.39595415024087;0;1
9618406;River 39;Station 39;46.3915058528073;4.39595415024087;0;2
9618406;River 39;Station 39;46.3915058528073;4.39595415024087;0;3
9618406;River 39;Station 39;46.3915058528073;4.39595415024087;0;4
9618406;River 39;Station 39;46.3915058528073;4.39595415024087;0;5
9618406;River 39;Station 39;46.3915058528073;4.39595415024087;0;6
9620991;River 40;Station 40;44.9861696641892;3.57075019273907;0;1
9620991;River 40;Station 40;44.9861696641892;3.57075019273907;0;2
9620991;River 40;Station 40;44.9861696641892;3.57075019273907;0;3
9620991;River 40;Station 40;44.9861696641892;3.57075019273907;0;4
9620991;River 40;Station 40;44.9861696641892;3.57075019273907;0;5
9620991;River 40;Station 40;44.9861696641892;3.57075019273907;0;6
9620998;River 41;Station 41;47.011313601397;9.31549876928329;0;1
9620998;River 41;Station 41;47.011313601397;9.31549876928329;0;2
9620998;River 41;Station 41;47.011313601397;9.31549876928329;0;3
9620998;River 41;Station 41;47.011313601397;9.31549876928329;0;4
9620998;River 41;Station 41;47.011313601397;9.31549876928329;0;5
9620998;River 41;Station 41;47.011313601397;9.31549876928329;0;6
9621651;River 42;Station 42;45.1664826576598;6.54633565805852;0;1
9621651;River 42;Station 42;45.1664826576598;6.54633565805852;0;2
9621651;River 42;Station 42;45.1664826576598;6.54633565805852;0;3
9621651;River 42;Station 42;45.1664826576598;6.54633565805852;0;4
9621651;River 42;Station 42;45.1664826576598;6.54633565805852;0;5
9621651;River 42;Station 42;45.1664826576598;6.54633565805852;0;6
9621729;River 43;Station 43;48.2245292258449;0.956763704307377;0;1
9621729;River 43;Station 43;48.2245292258449;0.956763704307377;0;2
9621729;River 43;Station 43;48.2245292258449;0.956763704307377;0;3
9621729;River 43;Station 43;48.2245292258449;0.956763704307377;0;4
9621729;River 43;Station 43;48.2245292258449;0.956763704307377;0;5
9621729;River 43;Station 43;48.2245292258449;0.956763704307377;0;6
9621877;River 44;Station 44;49.6124525601044;1.26284210942686;0;1
9621877;River 44;Station 44;49.6124525601044;1.26284210942686;0;2
9621877;River 44;Station 44;49.6124525601044;1.26284210942686;0;3
9621877;River 44;Station 44;49.6124525601044;1.26284210942686;0;4
9621877;River 44;Station 44;49.6124525601044;1.26284210942686;0;5
9621877;River 44;Station 44;49.6124525601044;1.26284210942686;0;6
9621928;River 45;Station 45;47.7118487027474;0.375213862862438;0;1
9621928;River 45;Station 45;47.7118487027474;0.375213862862438;0;2
9621928;River 45;Station 45;47.7118487027474;0.375213862862438;0;3
9621928;River 45;Station 45;47.7118487027474;0.375213862862438;0;4
9621928;River 45;Station 45;47.7118487027474;0.375213862862438;0;5
9621928;River 45;Station 45;47.7118487027474;0.375213862862438;0;6
9621982;River 46;Station 46;46.8959804577753;5.03030466614291;0;1
9621982;River 46;Station 46;46.8959804577753;5.03030466614291;0;2
9621982;River 46;Station 46;46.8959804577753;5.03030466614291;0;3
9621982;River 46;Station 46;46.8959804577753;5.03030466614291;0;4
9621982;River 46;Station 46;46.8959804577753;5.03030466614291;0;5
9621982;River 46;Station 46;46.8959804577753;5.03030466614291;0;6
9622044;River 47;Station 47;40.2331929747015;3.88649407541379;0;1
9622044;River 47;Station 47;40.2331929747015;3.88649407541379;0;2
9622044;River 47;Station 47;40.2331929747015;3.88649407541379;0;3
9622044;River 47;Station 47;40.2331929747015;3.88649407541379;0;4
9622044;River 47;Station 47;40.2331929747015;3.88649407541379;0;5
9622044;River 47;Station 47;40.2331929747015;3.88649407541379;0;6
9622724;River 48;Station 48;46.1446910607629;4.92475369013846;0;1
9622724;River 48;Station 48;46.1446910607629;4.92475369013846;0;2
9622724;River 48;Station 48;46.1446910607629;4.92475369013846;0;3
9622724;River 48;Station 48;46.1446910607629;4.92475369013846;0;4
9622724;River 48;Station 48;46.1446910607629;4.92475369013846;0;5
9622724;River 48;Station 48;46.1446910607629;4.92475369013846;0;6
9623402;River 49;Station 49;45.8403593208641;4.67202183790505;0;1
9623402;River 49;Station 49;45.8403593208641;4.67202183790505;0;2
9623402;River 49;Station 49;45.8403593208641;4.67202183790505;0;3
9623402;River 49;Station 49;45.8403593208641;4.67202183790505;0;4
9623402;River 49;Station 49;45.8403593208641;4.67202183790505;0;5
9623402;River 49;Station 49;45.8403593208641;4.67202183790505;0;6
9700065;River 50;Station 50;42.4426997872069;6.03924001334235;0;1
9700065;River 50;Station 50;42.4426997872069;6.03924001334235;0;2
9700065;River 50;Station 50;42.4426997872069;6.03924001334235;0;3
9700065;River 50;Station 50;42.4426997872069;6.03924001334235;0;4
9700065;River 50;Station 50;42.4426997872069;6.03924001334235;0;5
9700065;River 50;Station 50;42.4426997872069;6.03924001334235;0;6
9700218;River 51;Station 51;43.4196091676131;4.55622811801732;0;1
9700218;River 51;Station 51;43.4196091676131;4.55622811801732;0;2
9700218;River 51;Station 51;43.4196091676131;4.55622811801732;0;3
9700218;River 51;Station 51;43.4196091676131;4.55622811801732;0;4
9700218;River 51;Station 51;43.4196091676131;4.55622811801732;0;5
9700218;River 51;Station 51;43.4196091676131;4.55622811801732;0;6
9700312;River 52;Station 52;46.2579581025057;5.30221905792132;0;1
9700312;River 52;Station 52;46.2579581025057;5.30221905792132;0;2
9700312;River 52;Station 52;46.2579581025057;5.30221905792132;0;3
9700312;River 52;Station 52;46.2579581025057;5.30221905792132;0;4
9700312;River 52;Station 52;46.2579581025057;5.30221905792132;0;5
9700312;River 52;Station 52;46.2579581025057;5.30221905792132;0;6
9700484;River 53;Station 53;40.7727104262449;1.23845783760771;0;1
9700484;River 53;Station 53;40.7727104262449;1.23845783760771;0;2
9700484;River 53;Station 53;40.7727104262449;1.23845783760771;0;3
